@relation 'Estado del cielo'

@attribute cieloMS1 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS1 numeric
@attribute direccionVientoMS1 numeric
@attribute temperaturaMS1 numeric
@attribute cieloMS2 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS2 numeric
@attribute direccionVientoMS2 numeric
@attribute temperaturaMS2 numeric
@attribute cieloMS3 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS3 numeric
@attribute direccionVientoMS3 numeric
@attribute temperaturaMS3 numeric
@attribute cieloMS4 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS4 numeric
@attribute direccionVientoMS4 numeric
@attribute temperaturaMS4 numeric
@attribute cieloMS5 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS5 numeric
@attribute direccionVientoMS5 numeric
@attribute temperaturaMS5 numeric
@attribute cieloMS6 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS6 numeric
@attribute direccionVientoMS6 numeric
@attribute temperaturaMS6 numeric
@attribute cieloMS7 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS7 numeric
@attribute direccionVientoMS7 numeric
@attribute temperaturaMS7 numeric
@attribute cieloMS8 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS8 numeric
@attribute direccionVientoMS8 numeric
@attribute temperaturaMS8 numeric
@attribute cieloMS9 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS9 numeric
@attribute direccionVientoMS9 numeric
@attribute temperaturaMS9 numeric
@attribute cieloMS10 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS10 numeric
@attribute direccionVientoMS10 numeric
@attribute temperaturaMS10 numeric
@attribute cieloMS11 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS11 numeric
@attribute direccionVientoMS11 numeric
@attribute temperaturaMS11 numeric
@attribute cieloMS12 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS12 numeric
@attribute direccionVientoMS12 numeric
@attribute temperaturaMS12 numeric
@attribute cieloMS13 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS13 numeric
@attribute direccionVientoMS13 numeric
@attribute temperaturaMS13 numeric
@attribute cieloMS14 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS14 numeric
@attribute direccionVientoMS14 numeric
@attribute temperaturaMS14 numeric
@attribute cieloMS15 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS15 numeric
@attribute direccionVientoMS15 numeric
@attribute temperaturaMS15 numeric
@attribute cieloMS16 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS16 numeric
@attribute direccionVientoMS16 numeric
@attribute temperaturaMS16 numeric
@attribute cieloMS17 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS17 numeric
@attribute direccionVientoMS17 numeric
@attribute temperaturaMS17 numeric
@attribute cieloMS18 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS18 numeric
@attribute direccionVientoMS18 numeric
@attribute temperaturaMS18 numeric
@attribute cieloMS19 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS19 numeric
@attribute direccionVientoMS19 numeric
@attribute temperaturaMS19 numeric
@attribute cieloMS20 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS20 numeric
@attribute direccionVientoMS20 numeric
@attribute temperaturaMS20 numeric
@attribute cieloMS21 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS21 numeric
@attribute direccionVientoMS21 numeric
@attribute temperaturaMS21 numeric
@attribute cieloMS22 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS22 numeric
@attribute direccionVientoMS22 numeric
@attribute temperaturaMS22 numeric
@attribute cieloMS23 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS23 numeric
@attribute direccionVientoMS23 numeric
@attribute temperaturaMS23 numeric
@attribute cieloMS24 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS24 numeric
@attribute direccionVientoMS24 numeric
@attribute temperaturaMS24 numeric
@attribute cieloMS25 {OVERCAST_AND_SHOWERS,CLOUDY,PARTLY_CLOUDY,SUNNY,WEAK_SHOWERS,HIGH_CLOUDS,DRIZZLE,OVERCAST}
@attribute moduloVientoMS25 numeric
@attribute direccionVientoMS25 numeric
@attribute temperaturaMS25 numeric
@attribute class {105104104,101101101,103101101,104101104,103101104,104103104,106101101,106101103,106101104,103101103,103103104,101101103,103103103,101115103,110104104,105101104,104101103,104103103}

@data
SUNNY,17.48,40.299999,17,SUNNY,18.16,43.32,16,SUNNY,18.959999,44.869999,16,SUNNY,18.5,42.68,18,SUNNY,18.790001,47.73,20,SUNNY,16.83,53.650002,22,SUNNY,12.28,54.16,25,SUNNY,7.17,53.639999,28,SUNNY,2.62,31.969999,31,SUNNY,9.76,241.169998,31,SUNNY,15.12,226.520004,31,SUNNY,18.35,236.669998,31,SUNNY,19.51,239.210007,30,SUNNY,18.950001,231.020004,29,SUNNY,17.18,218.979996,28,SUNNY,10.27,204.690002,26,SUNNY,1.04,116.459999,24,SUNNY,15.78,65.449997,23,SUNNY,15.17,40.779999,22,SUNNY,15.88,26.040001,22,SUNNY,16.74,23.790001,21,SUNNY,16.1,22.33,21,SUNNY,14.81,29.709999,20,SUNNY,15.34,41.09,19,SUNNY,16.549999,41.009998,19,101101101
SUNNY,7.35,48.380001,12,SUNNY,7,51.669998,12,SUNNY,4.8,77.93,13,SUNNY,7.32,84.529999,17,SUNNY,7.03,125.139999,19,SUNNY,7.62,135.990005,21,SUNNY,8.21,141.529999,24,SUNNY,8.55,152.270004,25,SUNNY,6.88,139.550003,27,SUNNY,7.07,144.009995,29,SUNNY,6.21,152.429993,29,SUNNY,5.76,112.120003,30,SUNNY,10.61,20.610001,30,SUNNY,23.93,351.140015,28,SUNNY,30.209999,347.140015,25,SUNNY,27.66,348.23999,23,SUNNY,25.82,358.640015,21,SUNNY,26.77,8.86,20,SUNNY,25.6,18.610001,20,SUNNY,17.48,28.74,19,SUNNY,13.36,40.52,17,SUNNY,15.07,42.990002,17,SUNNY,7.25,39.599998,16,SUNNY,3.61,48.57,15,SUNNY,4.92,44.880001,14,106101101
PARTLY_CLOUDY,6.86,336.179993,13,PARTLY_CLOUDY,4.74,336.769989,12,PARTLY_CLOUDY,3.65,341.959991,13,PARTLY_CLOUDY,7.96,9.99,16,PARTLY_CLOUDY,10.52,22.389999,19,SUNNY,13.57,27.58,21,SUNNY,15.62,27.530001,23,SUNNY,16.200001,23.360001,25,SUNNY,16.639999,18.74,27,SUNNY,18.85,7.41,27,SUNNY,20.34,0.84,27,SUNNY,21.209999,358.559998,27,SUNNY,21.450001,356.279999,26,SUNNY,21.26,353.459991,25,SUNNY,19.07,348.980011,23,SUNNY,15.66,338.820007,21,SUNNY,9.67,323.940002,19,SUNNY,8.37,296.869995,18,SUNNY,10.44,307.640015,17,SUNNY,9.53,309.48999,16,SUNNY,8.02,312.079987,15,SUNNY,11.83,321.640015,15,SUNNY,11.38,326.390015,15,SUNNY,10.92,333.390015,15,SUNNY,10.65,327.640015,14,104101104
PARTLY_CLOUDY,3.56,28.799999,13,PARTLY_CLOUDY,3.22,25.549999,12,SUNNY,1.65,20.799999,13,SUNNY,2.53,16.860001,16,SUNNY,6.73,44.400002,19,SUNNY,7.48,49.970001,21,SUNNY,6.88,44.919998,24,SUNNY,7.01,32.119999,26,SUNNY,8.33,15.8,27,SUNNY,14.11,6.64,28,SUNNY,13.92,22.18,28,SUNNY,15.66,36.720001,28,SUNNY,18.49,39.07,27,SUNNY,18.76,37.970001,26,SUNNY,17.969999,34.150002,24,SUNNY,14.04,28.049999,22,SUNNY,12.73,14.73,19,SUNNY,9.25,23.5,18,SUNNY,3.41,37.709999,16,SUNNY,1.83,82.480003,15,SUNNY,3.15,35.700001,14,PARTLY_CLOUDY,5.78,24.440001,13,PARTLY_CLOUDY,3.02,45.099998,13,SUNNY,1.08,172.100006,13,SUNNY,1.6,69.080002,13,101101101
PARTLY_CLOUDY,18.91,67.050003,14,CLOUDY,18.01,64.580002,14,PARTLY_CLOUDY,18.440001,63.849998,14,CLOUDY,17.530001,63.560001,14,CLOUDY,17.389999,69.540001,15,PARTLY_CLOUDY,17.57,67.790001,17,SUNNY,16.17,62.110001,20,SUNNY,12.95,51.220001,23,SUNNY,13.77,348.850006,24,SUNNY,17.43,332.779999,25,SUNNY,21.99,321.359985,25,SUNNY,24.82,316.420013,25,SUNNY,27.450001,312.850006,24,SUNNY,24.67,321.809998,24,SUNNY,18.68,337.26001,23,SUNNY,12.52,11.05,21,SUNNY,9.53,46.369999,18,SUNNY,18.49,70.379997,17,SUNNY,22.07,72.199997,15,SUNNY,23.209999,73.269997,15,PARTLY_CLOUDY,22.469999,74.309998,14,PARTLY_CLOUDY,22.030001,74.989998,14,PARTLY_CLOUDY,19.969999,71.150002,14,PARTLY_CLOUDY,19.790001,70.110001,14,PARTLY_CLOUDY,18.700001,70.300003,14,104101104
PARTLY_CLOUDY,16.35,15.72,15,PARTLY_CLOUDY,18.15,16.719999,15,PARTLY_CLOUDY,17.860001,13.48,15,PARTLY_CLOUDY,19.120001,20.08,16,PARTLY_CLOUDY,21.99,31.959999,18,SUNNY,21.719999,27.92,21,SUNNY,19.450001,23.4,23,SUNNY,17.950001,19.129999,25,SUNNY,17.93,8.49,27,SUNNY,18.09,7.38,28,SUNNY,18.889999,7.69,29,SUNNY,21.139999,358.850006,28,SUNNY,23.42,352.170013,27,SUNNY,24.120001,356.470001,26,SUNNY,22.030001,359.040009,24,SUNNY,17.16,6.36,22,SUNNY,17.07,14.91,20,SUNNY,17.4,17.41,19,SUNNY,16.709999,18.889999,18,SUNNY,16.360001,17.5,17,SUNNY,17.190001,19.77,17,SUNNY,17.77,20.65,16,SUNNY,17.85,21.780001,16,SUNNY,19.129999,28.200001,16,SUNNY,20.309999,28.68,15,103101101
CLOUDY,4.55,347.920013,14,CLOUDY,3.26,23.389999,14,CLOUDY,1.34,15.9,14,CLOUDY,4.22,10.73,14,PARTLY_CLOUDY,3.73,326.029999,15,PARTLY_CLOUDY,8.7,338.869995,18,SUNNY,12.94,345.160004,20,SUNNY,15.92,338.850006,22,SUNNY,21.49,335.25,23,SUNNY,24.08,330.890015,23,SUNNY,25.43,329.600006,23,SUNNY,24.799999,325.899994,23,SUNNY,25.719999,324.079987,23,SUNNY,25.68,322.059998,22,SUNNY,24.34,320.76001,20,SUNNY,22.68,316.540009,19,SUNNY,18.379999,312.019989,17,PARTLY_CLOUDY,15.45,307.540009,16,PARTLY_CLOUDY,10.58,311.440002,16,SUNNY,6.3,294.420013,16,SUNNY,3.1,246.610001,15,SUNNY,1.45,122.360001,14,SUNNY,1.6,100.059998,13,SUNNY,1.93,105.129997,12,SUNNY,1.25,131.429993,13,104101104
SUNNY,6.47,359.440002,16,SUNNY,6.09,9.35,15,SUNNY,5.97,356.609985,15,SUNNY,9.24,6.12,19,SUNNY,12.31,15.74,21,SUNNY,11.7,39.66,24,SUNNY,9.11,48.060001,26,SUNNY,7.76,42.290001,28,SUNNY,9.37,18.76,29,SUNNY,11.76,2.56,29,SUNNY,14.52,355.51001,30,SUNNY,16.530001,351.779999,29,SUNNY,17.360001,343.869995,29,SUNNY,18.9,337.290009,28,SUNNY,19.73,332.570007,27,SUNNY,14.45,330.429993,25,SUNNY,10.61,345.540009,23,SUNNY,10.6,348.980011,22,SUNNY,13.05,352.190002,21,SUNNY,9.98,356.070007,21,SUNNY,9.97,0.29,20,SUNNY,9.66,0.07,19,SUNNY,8.36,1.65,19,SUNNY,7.27,2.72,18,SUNNY,7.14,0.71,18,101101101
PARTLY_CLOUDY,12.99,20.700001,14,PARTLY_CLOUDY,11.83,22.469999,14,PARTLY_CLOUDY,12.28,28.799999,15,SUNNY,12.57,39.779999,17,SUNNY,12.58,41.779999,19,SUNNY,10.66,46.290001,22,SUNNY,10.79,54.450001,25,SUNNY,7.61,58.68,27,SUNNY,4.72,75.610001,29,SUNNY,3.36,115.260002,30,SUNNY,3.79,136.199997,31,SUNNY,4.28,102.25,32,SUNNY,9.54,30.299999,31,SUNNY,16.309999,17.67,30,SUNNY,15.9,19.6,28,SUNNY,15.18,23.98,25,SUNNY,25.57,13.01,22,SUNNY,23.700001,16.719999,21,SUNNY,20.85,17.99,20,SUNNY,18.68,12.97,19,SUNNY,15.55,13.53,18,SUNNY,13.76,15.55,18,SUNNY,12.51,14.73,17,SUNNY,10.69,17.459999,16,SUNNY,13.92,17.99,16,101101101
PARTLY_CLOUDY,27.18,23.290001,18,PARTLY_CLOUDY,27.719999,26.25,18,PARTLY_CLOUDY,27.25,25.030001,18,PARTLY_CLOUDY,27.42,20.950001,18,PARTLY_CLOUDY,27.639999,18.190001,18,PARTLY_CLOUDY,30.120001,14.62,18,PARTLY_CLOUDY,29.370001,20.07,18,PARTLY_CLOUDY,29.59,20.700001,18,SUNNY,30.280001,18.719999,18,SUNNY,31.530001,18.389999,18,SUNNY,31.43,20.09,18,SUNNY,29.860001,20.92,18,SUNNY,29.65,20.82,18,SUNNY,29.51,23.860001,18,SUNNY,29.83,24.469999,18,SUNNY,29.540001,25.74,18,SUNNY,28.860001,27.07,18,SUNNY,29.719999,31.42,18,SUNNY,29.379999,33.959999,18,SUNNY,28.57,36.889999,18,SUNNY,25.83,37.639999,18,SUNNY,26.940001,37.580002,18,SUNNY,27.459999,33.619999,17,SUNNY,27.559999,33.369999,17,SUNNY,26.799999,32.360001,17,104103104
CLOUDY,6.99,37.709999,16,CLOUDY,12.07,40.509998,15,CLOUDY,11.66,47,15,CLOUDY,11.03,48,15,PARTLY_CLOUDY,9.97,40.720001,16,PARTLY_CLOUDY,12.95,42.23,17,PARTLY_CLOUDY,12.27,20.25,18,PARTLY_CLOUDY,19.549999,13.8,18,PARTLY_CLOUDY,20.66,14.23,19,PARTLY_CLOUDY,21.84,12.81,20,PARTLY_CLOUDY,21.57,11.02,21,PARTLY_CLOUDY,20.879999,9.91,20,PARTLY_CLOUDY,19.92,9.66,20,PARTLY_CLOUDY,19.049999,9.62,19,CLOUDY,17.1,5.73,17,CLOUDY,16.040001,7.04,17,CLOUDY,18.190001,16.4,17,CLOUDY,17.68,21.969999,17,PARTLY_CLOUDY,15.54,29.540001,17,PARTLY_CLOUDY,11.69,38.130001,16,SUNNY,7.1,74.459999,16,SUNNY,5.3,70.769997,15,SUNNY,1.71,55.02,15,SUNNY,1.37,105.199997,14,SUNNY,1.71,146.960007,14,104103104
SUNNY,3.12,179.300003,15,SUNNY,2.8,158.020004,14,SUNNY,3.41,161.139999,15,SUNNY,4.1,165.570007,18,SUNNY,0.89,195.710007,21,SUNNY,2.13,206.610001,24,SUNNY,2.25,217.970001,26,SUNNY,1,305.450012,29,SUNNY,3.29,290.940002,30,SUNNY,12.67,277.890015,31,SUNNY,18.559999,276.019989,30,SUNNY,19.85,278.230011,30,SUNNY,19.290001,281.25,30,SUNNY,16.389999,278.559998,29,SUNNY,11.63,277.649994,28,SUNNY,6.74,258.190002,26,SUNNY,2.14,348.269989,24,SUNNY,3.36,66.580002,23,SUNNY,1.41,55.540001,21,SUNNY,4.74,59.720001,21,SUNNY,5.26,154.220001,20,SUNNY,3.46,180.600006,19,SUNNY,4.93,187.990005,18,SUNNY,3.85,184.229996,17,SUNNY,2.72,152.669998,17,101101101
SUNNY,18.15,353.970001,16,SUNNY,17.049999,355.160004,15,SUNNY,17.860001,353.829987,16,SUNNY,16.18,357.23999,18,SUNNY,16.200001,31.379999,20,SUNNY,19.24,41.849998,22,SUNNY,17.4,45.650002,25,SUNNY,16.76,42.330002,27,SUNNY,15.43,41.77,29,SUNNY,15.08,40.759998,30,SUNNY,15.11,38.150002,31,SUNNY,12.36,37.330002,31,SUNNY,11.43,18.809999,30,SUNNY,12.61,9.16,29,SUNNY,12.72,7.93,27,SUNNY,17.530001,342.640015,24,SUNNY,20.360001,347.950012,21,SUNNY,19.58,347.540009,20,SUNNY,20.57,345.950012,20,SUNNY,18.42,349.029999,19,SUNNY,17.33,354.820007,19,SUNNY,15.92,355.589996,18,SUNNY,15.39,358.519989,18,SUNNY,13.33,8.4,18,SUNNY,13.51,18.440001,17,103101101
SUNNY,1.57,321.859985,14,SUNNY,1.58,320.559998,14,SUNNY,2.42,295.890015,15,SUNNY,4.93,315.649994,19,SUNNY,7.75,299.269989,22,SUNNY,4.88,250.190002,24,SUNNY,3.76,149.75,26,SUNNY,4.4,41.130001,28,SUNNY,18.65,8.94,29,SUNNY,19.09,7.97,30,SUNNY,21.41,8.54,31,SUNNY,21.66,6.32,30,SUNNY,23.32,358.440002,30,SUNNY,24.68,2.57,29,SUNNY,25.559999,4.26,27,SUNNY,19.93,359.980011,24,SUNNY,20.959999,22.190001,23,SUNNY,14.2,33.48,21,SUNNY,5.95,32.689999,20,SUNNY,1.81,25.530001,19,SUNNY,0.94,12.36,18,SUNNY,1.01,332.299988,18,SUNNY,2.29,320.950012,17,SUNNY,3.17,319.76001,17,SUNNY,4.46,331.420013,16,101101101
PARTLY_CLOUDY,3.63,59.23,15,PARTLY_CLOUDY,3.03,52.200001,14,PARTLY_CLOUDY,6.69,53.400002,15,WEAK_SHOWERS,10.91,48.619999,18,WEAK_SHOWERS,12.77,51.549999,19,PARTLY_CLOUDY,13.23,41.630001,20,PARTLY_CLOUDY,14.04,35.040001,21,PARTLY_CLOUDY,15.08,35.049999,21,PARTLY_CLOUDY,17.200001,36.779999,21,PARTLY_CLOUDY,18.040001,38.689999,21,PARTLY_CLOUDY,18.200001,40.580002,21,PARTLY_CLOUDY,17.82,41.669998,21,PARTLY_CLOUDY,16.85,43.259998,21,PARTLY_CLOUDY,15.71,40.52,20,PARTLY_CLOUDY,14.32,43.169998,19,PARTLY_CLOUDY,12.26,44.900002,18,PARTLY_CLOUDY,7.43,40.48,17,PARTLY_CLOUDY,6.59,40.310001,16,PARTLY_CLOUDY,6.5,48.82,17,PARTLY_CLOUDY,6.21,40.240002,17,PARTLY_CLOUDY,5.92,48.450001,15,PARTLY_CLOUDY,3.99,67.620003,15,PARTLY_CLOUDY,2.11,111.910004,15,CLOUDY,0.68,12.69,16,CLOUDY,2.5,344.459991,16,105104104
SUNNY,18.67,114.059998,15,SUNNY,17.870001,117.660004,14,SUNNY,17.09,128.919998,15,SUNNY,15.47,139.270004,17,SUNNY,14.04,137.050003,20,SUNNY,11.33,138.110001,22,SUNNY,3.78,101.339996,23,SUNNY,10.69,345.859985,25,SUNNY,14.15,346.160004,25,SUNNY,15.74,343.980011,26,SUNNY,18.5,351.369995,26,SUNNY,21.26,354.470001,26,SUNNY,24.33,352.410004,25,SUNNY,24.799999,349.25,24,SUNNY,23.690001,342.959991,22,SUNNY,21.48,334.850006,20,SUNNY,16.82,320.369995,17,SUNNY,11.79,310.920013,16,SUNNY,7.18,315.76001,15,SUNNY,5.61,323.100006,14,SUNNY,4.68,330.519989,13,SUNNY,1.66,349.23999,13,SUNNY,11.76,112.279999,13,SUNNY,13.06,118.419998,13,SUNNY,15.91,115.919998,14,101101101
SUNNY,8.47,342.589996,14,SUNNY,6.93,339.799988,14,SUNNY,5.5,335.350006,14,PARTLY_CLOUDY,5.29,330.850006,14,SUNNY,7.31,326.100006,16,SUNNY,7.17,335.75,20,SUNNY,6.05,345.149994,23,SUNNY,4.51,332.170013,26,SUNNY,9.51,330.769989,27,SUNNY,12.06,340.170013,28,SUNNY,11.97,346.23999,29,SUNNY,13.71,355.799988,29,SUNNY,15.9,359.959991,28,SUNNY,17.57,1.48,27,SUNNY,18.73,359.470001,25,SUNNY,17.620001,350.040009,22,SUNNY,19.32,352.5,20,SUNNY,14.88,350.450012,19,SUNNY,11.74,337.809998,18,SUNNY,12.03,328.100006,17,SUNNY,11.74,326.519989,16,SUNNY,10.31,325.179993,15,SUNNY,10.05,327.350006,14,SUNNY,8.23,333.269989,14,SUNNY,8.33,338.279999,13,106101101
SUNNY,12.07,62.779999,16,SUNNY,14.8,60.580002,17,SUNNY,9.7,64.669998,16,SUNNY,4.82,67.209999,18,SUNNY,3.45,242.119995,20,SUNNY,12.31,49.080002,23,SUNNY,20.25,44.41,25,SUNNY,19.889999,38.040001,26,SUNNY,17.940001,24.73,27,SUNNY,18.74,21.23,27,SUNNY,21.1,27.68,28,SUNNY,22.49,31.26,27,SUNNY,23,36.650002,27,SUNNY,22.76,40.509998,25,SUNNY,22.48,47.970001,24,SUNNY,20.92,55.310001,21,SUNNY,28.58,53.240002,21,SUNNY,30.32,56.400002,20,SUNNY,33.450001,56.77,20,SUNNY,36.5,57.25,21,SUNNY,35.68,60.610001,21,SUNNY,33.029999,61.720001,21,SUNNY,26.940001,57.919998,21,SUNNY,24.65,58.060001,20,SUNNY,22.08,56.349998,20,104101104
PARTLY_CLOUDY,1.54,321.76001,14,PARTLY_CLOUDY,2.43,359.609985,14,PARTLY_CLOUDY,0.94,222.779999,14,PARTLY_CLOUDY,3.03,190.679993,15,SUNNY,1.74,299.119995,19,SUNNY,7.85,348.399994,20,SUNNY,8.25,344.040009,23,SUNNY,9.59,335.23999,26,SUNNY,10.9,336.440002,28,SUNNY,10.15,330.790009,30,SUNNY,10.13,330.140015,31,SUNNY,9.87,323.290009,31,SUNNY,9.74,322.890015,31,SUNNY,9.51,312.910004,31,SUNNY,12.3,316.579987,29,SUNNY,10.9,340.380005,27,SUNNY,12.16,331.519989,23,SUNNY,10.46,318.5,21,SUNNY,9.11,303.829987,20,SUNNY,6.04,281.220001,18,SUNNY,7.34,245.080002,17,SUNNY,5.66,239.509995,16,SUNNY,5,240.279999,15,SUNNY,4,238.690002,15,SUNNY,2.27,257.040009,14,101101101
CLOUDY,19.48,36.790001,15,CLOUDY,20.219999,33.02,15,CLOUDY,20.67,30.18,15,CLOUDY,21.440001,37.119999,16,PARTLY_CLOUDY,25.200001,36.700001,17,PARTLY_CLOUDY,24.940001,31.75,18,SUNNY,25.6,28.530001,19,SUNNY,26.280001,26.200001,21,SUNNY,27.02,19.9,22,SUNNY,27.91,18.459999,23,SUNNY,28.129999,18.52,22,SUNNY,27.93,17.26,22,SUNNY,28.780001,16.23,21,SUNNY,28.68,18.65,20,SUNNY,27.57,20.780001,19,SUNNY,25.459999,25.440001,18,PARTLY_CLOUDY,25.08,31.969999,16,PARTLY_CLOUDY,24.629999,35.330002,16,CLOUDY,23.950001,39.52,15,CLOUDY,23.18,46.84,15,PARTLY_CLOUDY,23.26,54.139999,15,SUNNY,22.190001,55.32,15,SUNNY,20.77,48.619999,14,SUNNY,20.6,47.400002,14,SUNNY,20.139999,41.220001,14,104101104
PARTLY_CLOUDY,11.2,13.49,15,CLOUDY,11.18,7.87,15,CLOUDY,11.55,7.75,14,CLOUDY,12.72,4.13,15,CLOUDY,14.74,0.81,15,PARTLY_CLOUDY,18.07,353.380005,16,SUNNY,22.68,357.450012,18,SUNNY,26.73,3.98,21,SUNNY,28.860001,4.94,22,SUNNY,29.48,3.73,22,SUNNY,30.65,3.23,23,SUNNY,31.68,4.18,22,SUNNY,31.969999,3.99,21,SUNNY,31.370001,3.59,21,SUNNY,30.1,2.89,19,PARTLY_CLOUDY,26.34,2.3,17,PARTLY_CLOUDY,22.33,1.84,15,CLOUDY,20.360001,3.09,15,CLOUDY,18.52,5.68,15,CLOUDY,18.120001,6.89,15,CLOUDY,18.209999,6.94,15,CLOUDY,14.53,10.19,15,CLOUDY,13.5,8.18,15,CLOUDY,14.88,0.85,15,CLOUDY,14.39,0.35,15,106101104
SUNNY,8.32,148.25,13,SUNNY,14.05,151.619995,14,SUNNY,16.67,157.899994,16,SUNNY,12.3,156.649994,19,SUNNY,6.95,130.949997,21,SUNNY,7.42,110.519997,24,SUNNY,10.13,104.120003,25,SUNNY,11.2,100.779999,26,SUNNY,9.76,73.589996,27,SUNNY,8.97,45.02,28,SUNNY,9.76,14.07,29,SUNNY,12.49,353.730011,28,SUNNY,14.35,340.470001,28,SUNNY,14.91,328.970001,27,SUNNY,13.3,324.630005,26,SUNNY,12.09,326.230011,24,SUNNY,12.68,297.929993,21,SUNNY,11.02,295.869995,19,SUNNY,8.31,293.179993,18,SUNNY,6.42,275.040009,17,SUNNY,5.03,264.279999,16,SUNNY,3.94,254.729996,16,SUNNY,4.72,244.789993,15,SUNNY,3.68,238.279999,15,SUNNY,2.7,195.919998,15,101101101
